CustomerID,Recency,Frequency,Monetary,AverageOrderValue,ChurnProbability,RiskTier
14776,51,11,2538.3,230.75,0.009,Medium Risk
18180,5,6,1843.75,307.29,0.009,Medium Risk
18001,12,2,415.13,207.56,0.009,Medium Risk
12930,78,2,415.8,207.9,0.009,Medium Risk
12948,16,7,2064.95,294.99,0.008,Medium Risk
17831,33,1,35.4,35.4,0.008,Medium Risk
16856,15,1,35.4,35.4,0.008,Medium Risk
15657,23,1,30.0,30.0,0.008,Medium Risk
15744,78,1,34.8,34.8,0.008,Medium Risk
14023,7,2,584.07,292.04,0.008,Medium Risk
14636,36,2,609.85,304.92,0.008,Medium Risk
15440,55,3,383.68,127.89,0.008,Medium Risk
16404,70,1,443.05,443.05,0.008,Medium Risk
16236,78,1,432.2,432.2,0.008,Medium Risk
15930,67,1,426.63,426.63,0.008,Medium Risk
16881,67,1,432.0,432.0,0.008,Medium Risk
16574,71,1,451.44,451.44,0.008,Medium Risk
17537,30,2,887.67,443.84,0.008,Medium Risk
15681,25,5,1426.16,285.23,0.008,Medium Risk
16141,88,1,620.4,620.4,0.008,Medium Risk
17640,87,1,621.66,621.66,0.008,Medium Risk
13450,27,6,2043.72,340.62,0.008,Medium Risk
17382,65,1,65.4,65.4,0.008,Medium Risk
17022,31,1,71.0,71.0,0.008,Medium Risk
14916,71,4,1268.98,317.24,0.008,Medium Risk
13549,26,7,918.2,131.17,0.008,Medium Risk
13877,86,1,117.24,117.24,0.008,Medium Risk
16959,87,1,117.35,117.35,0.008,Medium Risk
17079,78,1,118.8,118.8,0.008,Medium Risk
16666,19,1,118.98,118.98,0.008,Medium Risk
13067,82,1,115.46,115.46,0.008,Medium Risk
17266,2,3,296.58,98.86,0.008,Medium Risk
13673,19,2,387.44,193.72,0.008,Medium Risk
18246,24,2,596.1,298.05,0.008,Medium Risk
13323,3,5,787.85,157.57,0.008,Medium Risk
16438,6,5,798.35,159.67,0.008,Medium Risk
18192,72,1,957.97,957.97,0.008,Medium Risk
18194,82,1,973.84,973.84,0.008,Medium Risk
13639,74,1,1033.34,1033.34,0.008,Medium Risk
17197,30,1,1013.01,1013.01,0.008,Medium Risk
17244,53,1,954.9,954.9,0.008,Medium Risk
16260,51,1,1035.45,1035.45,0.008,Medium Risk
17044,25,1,948.48,948.48,0.008,Medium Risk
15163,18,2,304.47,152.24,0.008,Medium Risk
17397,22,2,681.41,340.7,0.008,Medium Risk
16268,71,2,667.65,333.82,0.008,Medium Risk
14581,17,1,138.6,138.6,0.008,Medium Risk
13279,78,1,137.75,137.75,0.008,Medium Risk
15836,50,1,137.37,137.37,0.008,Medium Risk
13456,18,6,1766.72,294.45,0.008,Medium Risk
16225,45,5,1096.32,219.26,0.008,Medium Risk
13499,18,5,1159.11,231.82,0.008,Medium Risk
14597,11,2,866.24,433.12,0.008,Medium Risk
16584,80,2,936.08,468.04,0.008,Medium Risk
13035,74,2,921.88,460.94,0.008,Medium Risk
14240,30,2,890.34,445.17,0.008,Medium Risk
15321,71,3,2748.31,916.1,0.008,Medium Risk
16851,4,3,342.45,114.15,0.008,Medium Risk
16930,26,3,378.89,126.3,0.008,Medium Risk
17573,29,3,380.6,126.87,0.008,Medium Risk
16626,1,17,4413.1,259.59,0.008,Medium Risk
15701,2,4,1529.0,382.25,0.008,Medium Risk
16589,71,3,459.24,153.08,0.008,Medium Risk
17219,32,1,114.23,114.23,0.008,Medium Risk
14582,41,1,114.11,114.11,0.008,Medium Risk
12938,26,1,114.14,114.14,0.008,Medium Risk
13188,11,1,114.6,114.6,0.008,Medium Risk
14652,77,1,114.18,114.18,0.008,Medium Risk
13950,11,4,745.06,186.26,0.008,Medium Risk
14273,51,4,559.97,139.99,0.008,Medium Risk
13588,16,9,2478.95,275.44,0.008,Medium Risk
17667,66,5,2055.51,411.1,0.008,Medium Risk
14966,15,1,183.02,183.02,0.008,Medium Risk
14785,10,2,77.4,38.7,0.008,Medium Risk
16609,15,7,5493.46,784.78,0.008,Medium Risk
16650,72,1,518.42,518.42,0.008,Medium Risk
12863,52,1,521.2,521.2,0.008,Medium Risk
15747,13,3,946.64,315.55,0.008,Medium Risk
14421,57,2,813.11,406.56,0.008,Medium Risk
15376,40,3,1221.56,407.19,0.008,Medium Risk
17647,65,1,133.06,133.06,0.008,Medium Risk
17785,53,1,131.94,131.94,0.008,Medium Risk
15844,46,1,130.74,130.74,0.008,Medium Risk
14959,64,4,695.42,173.86,0.008,Medium Risk
13373,61,3,3312.25,1104.08,0.008,Medium Risk
15561,12,4,800.59,200.15,0.008,Medium Risk
15706,64,4,1060.56,265.14,0.008,Medium Risk
16395,60,5,1482.06,296.41,0.008,Medium Risk
13519,78,1,122.75,122.75,0.008,Medium Risk
15276,66,1,128.63,128.63,0.008,Medium Risk
13876,64,1,122.7,122.7,0.008,Medium Risk
13681,18,4,827.83,206.96,0.008,Medium Risk
15539,7,1,538.46,538.46,0.008,Medium Risk
15043,31,1,537.0,537.0,0.008,Medium Risk
16742,47,1,464.9,464.9,0.008,Medium Risk
15721,12,1,471.4,471.4,0.008,Medium Risk
15557,29,1,468.91,468.91,0.008,Medium Risk
16504,25,1,465.88,465.88,0.008,Medium Risk
14967,50,1,463.8,463.8,0.008,Medium Risk
15006,51,1,480.38,480.38,0.008,Medium Risk
15091,68,1,480.71,480.71,0.008,Medium Risk
17289,32,3,931.02,310.34,0.008,Medium Risk
18211,26,5,600.07,120.01,0.008,Medium Risk
12828,3,6,1018.71,169.78,0.008,Medium Risk
13735,25,4,2883.54,720.88,0.008,Medium Risk
14626,24,4,2791.27,697.82,0.008,Medium Risk
17603,78,1,394.72,394.72,0.008,Medium Risk
15264,64,1,393.74,393.74,0.008,Medium Risk
16207,25,1,394.38,394.38,0.008,Medium Risk
15345,46,1,393.54,393.54,0.008,Medium Risk
16376,9,2,974.96,487.48,0.008,Medium Risk
12822,71,2,948.88,474.44,0.008,Medium Risk
14157,20,2,424.89,212.45,0.008,Medium Risk
14211,53,9,2241.1,249.01,0.008,Medium Risk
17088,28,4,1991.01,497.75,0.008,Medium Risk
14681,71,3,498.95,166.32,0.008,Medium Risk
15128,60,4,1471.0,367.75,0.008,Medium Risk
13824,33,5,1698.94,339.79,0.008,Medium Risk
15712,9,5,1072.36,214.47,0.008,Medium Risk
17966,38,5,1098.43,219.69,0.008,Medium Risk
15140,52,7,2354.25,336.32,0.008,Medium Risk
14077,41,5,499.42,99.88,0.008,Medium Risk
15809,36,5,515.77,103.15,0.008,Medium Risk
16122,73,4,684.42,171.1,0.008,Medium Risk
17144,1,2,984.57,492.28,0.008,Medium Risk
13350,16,2,979.12,489.56,0.008,Medium Risk
13823,19,2,957.66,478.83,0.008,Medium Risk
14138,2,2,965.88,482.94,0.008,Medium Risk
13805,52,2,924.6,462.3,0.008,Medium Risk
17483,65,3,414.04,138.01,0.008,Medium Risk
15807,50,3,903.9,301.3,0.007,Medium Risk
14607,16,14,16209.5,1157.82,0.007,Medium Risk
17101,10,4,1621.73,405.43,0.007,Medium Risk
15211,60,2,894.41,447.21,0.007,Medium Risk
17115,8,3,837.5,279.17,0.007,Medium Risk
17886,32,3,869.28,289.76,0.007,Medium Risk
13982,39,4,1871.81,467.95,0.007,Medium Risk
16877,12,6,846.62,141.1,0.007,Medium Risk
16730,52,3,743.11,247.7,0.007,Medium Risk
16693,69,2,477.86,238.93,0.007,Medium Risk
14473,74,2,234.34,117.17,0.007,Medium Risk
13026,1,5,975.36,195.07,0.007,Medium Risk
17183,8,6,3347.31,557.88,0.007,Medium Risk
17644,1,11,2895.64,263.24,0.007,Medium Risk
14711,10,11,2839.62,258.15,0.007,Medium Risk
16008,24,3,478.78,159.59,0.007,Medium Risk
16038,8,3,471.78,157.26,0.007,Medium Risk
14583,6,5,986.96,197.39,0.007,Medium Risk
18241,10,17,2073.09,121.95,0.007,Medium Risk
17985,22,1,631.35,631.35,0.007,Medium Risk
13518,86,1,627.16,627.16,0.007,Medium Risk
15773,6,1,635.68,635.68,0.007,Medium Risk
17489,59,2,376.64,188.32,0.007,Medium Risk
15730,66,3,1120.88,373.63,0.007,Medium Risk
13563,84,2,777.53,388.76,0.007,Medium Risk
12882,9,2,1463.04,731.52,0.007,Medium Risk
18019,52,1,38.45,38.45,0.007,Medium Risk
15630,45,2,1186.35,593.17,0.007,Medium Risk
17873,80,5,1848.96,369.79,0.007,Medium Risk
14757,75,1,420.5,420.5,0.007,Medium Risk
16737,53,1,417.6,417.6,0.007,Medium Risk
18240,46,1,422.58,422.58,0.007,Medium Risk
14124,84,1,419.58,419.58,0.007,Medium Risk
14538,65,2,388.25,194.12,0.007,Medium Risk
16928,80,17,2814.7,165.57,0.007,Medium Risk
17997,74,8,1962.46,245.31,0.007,Medium Risk
16918,49,6,1068.82,178.14,0.007,Medium Risk
17928,45,2,212.54,106.27,0.007,Medium Risk
17579,5,3,448.9,149.63,0.007,Medium Risk
12843,66,8,1702.26,212.78,0.007,Medium Risk
18263,26,3,1213.16,404.39,0.007,Medium Risk
15121,50,2,457.72,228.86,0.007,Medium Risk
17436,2,2,216.3,108.15,0.007,Medium Risk
13662,86,3,881.26,293.75,0.007,Medium Risk
15865,41,3,895.13,298.38,0.007,Medium Risk
13575,23,5,732.07,146.41,0.007,Medium Risk
13557,28,2,584.06,292.03,0.007,Medium Risk
13695,31,15,2504.13,166.94,0.007,Medium Risk
14853,24,2,475.8,237.9,0.007,Medium Risk
17237,11,2,314.69,157.34,0.007,Medium Risk
14660,87,2,285.74,142.87,0.007,Medium Risk
14522,24,4,974.54,243.64,0.007,Medium Risk
15745,19,4,1094.59,273.65,0.007,Medium Risk
18017,81,3,523.0,174.33,0.007,Medium Risk
15156,1,3,961.49,320.5,0.007,Medium Risk
17724,71,3,1033.0,344.33,0.007,Medium Risk
16185,17,2,529.41,264.7,0.007,Medium Risk
16360,5,6,3450.41,575.07,0.007,Medium Risk
13016,73,3,789.89,263.3,0.007,Medium Risk
17527,54,4,939.37,234.84,0.007,Medium Risk
13118,20,5,1197.81,239.56,0.007,Medium Risk
13780,7,2,360.01,180.0,0.007,Medium Risk
12832,32,2,383.03,191.52,0.007,Medium Risk
16681,73,6,1770.34,295.06,0.007,Medium Risk
14286,24,3,4628.75,1542.92,0.007,Medium Risk
14515,18,6,2076.89,346.15,0.007,Medium Risk
16370,82,4,1301.91,325.48,0.007,Medium Risk
16140,66,2,725.18,362.59,0.007,Medium Risk
14978,72,5,1921.37,384.27,0.007,Medium Risk
13940,17,4,839.14,209.78,0.007,Medium Risk
14880,77,3,690.59,230.2,0.007,Medium Risk
17272,42,4,2148.63,537.16,0.007,Medium Risk
15106,18,5,1422.52,284.5,0.007,Medium Risk
17759,17,3,819.96,273.32,0.007,Medium Risk
13233,74,2,605.12,302.56,0.007,Medium Risk
15199,59,4,1268.7,317.18,0.007,Medium Risk
15841,73,4,1224.06,306.02,0.007,Medium Risk
17867,30,6,1157.87,192.98,0.007,Medium Risk
14332,23,3,840.21,280.07,0.007,Medium Risk
13895,28,4,2593.07,648.27,0.007,Medium Risk
13727,29,2,333.48,166.74,0.007,Medium Risk
18171,59,5,1231.31,246.26,0.007,Medium Risk
16992,11,5,1614.31,322.86,0.007,Medium Risk
17250,4,2,381.97,190.98,0.007,Medium Risk
13904,37,2,332.64,166.32,0.007,Medium Risk
14356,80,2,701.23,350.62,0.006,Medium Risk
17625,18,4,2020.4,505.1,0.006,Medium Risk
16343,16,2,328.58,164.29,0.006,Medium Risk
17522,2,5,1070.71,214.14,0.006,Medium Risk
17468,10,2,137.0,68.5,0.006,Medium Risk
14854,78,7,2740.03,391.43,0.006,Medium Risk
16201,3,4,1863.47,465.87,0.006,Medium Risk
13949,3,6,2427.32,404.55,0.006,Medium Risk
17131,5,5,2463.17,492.63,0.006,Medium Risk
15739,66,1,449.12,449.12,0.006,Medium Risk
16466,34,7,1595.96,227.99,0.006,Medium Risk
15238,29,3,1071.99,357.33,0.006,Medium Risk
17502,9,4,689.1,172.28,0.006,Medium Risk
15009,12,3,1259.43,419.81,0.006,Medium Risk
16374,66,2,466.73,233.36,0.006,Medium Risk
13577,25,4,1687.6,421.9,0.006,Medium Risk
14125,11,3,2720.63,906.88,0.006,Medium Risk
17728,4,3,2876.01,958.67,0.006,Medium Risk
16950,57,3,1178.56,392.85,0.006,Medium Risk
14038,78,3,1560.38,520.13,0.006,Medium Risk
16880,31,7,1491.43,213.06,0.006,Medium Risk
14700,32,3,2195.1,731.7,0.006,Medium Risk
17595,12,2,386.69,193.34,0.006,Medium Risk
14494,26,1,139.56,139.56,0.006,Medium Risk
13483,66,1,140.34,140.34,0.006,Medium Risk
13427,19,3,582.6,194.2,0.006,Medium Risk
13755,4,9,2108.06,234.23,0.006,Medium Risk
15906,20,7,1567.69,223.96,0.006,Medium Risk
16128,18,5,1880.22,376.04,0.006,Medium Risk
16768,48,3,478.09,159.36,0.006,Medium Risk
13732,28,1,491.86,491.86,0.006,Medium Risk
17333,86,1,494.25,494.25,0.006,Medium Risk
15300,64,1,496.44,496.44,0.006,Medium Risk
13515,73,4,891.12,222.78,0.006,Medium Risk
17836,47,1,110.21,110.21,0.006,Medium Risk
16363,53,1,109.36,109.36,0.006,Medium Risk
17901,29,1,110.38,110.38,0.006,Medium Risk
18277,58,1,110.38,110.38,0.006,Medium Risk
14641,22,1,110.46,110.46,0.006,Medium Risk
17004,46,2,1312.14,656.07,0.006,Medium Risk
17203,36,6,3560.08,593.35,0.006,Medium Risk
13055,78,3,1214.41,404.8,0.006,Medium Risk
14790,17,4,745.06,186.26,0.006,Medium Risk
15656,45,4,748.5,187.12,0.006,Medium Risk
14834,18,6,1720.3,286.72,0.006,Medium Risk
15220,52,6,1778.96,296.49,0.006,Medium Risk
16852,10,2,144.91,72.46,0.006,Medium Risk
16369,18,3,1545.41,515.14,0.006,Medium Risk
13959,79,3,594.04,198.01,0.006,Medium Risk
17802,82,3,1285.04,428.35,0.006,Medium Risk
14555,57,2,312.54,156.27,0.006,Medium Risk
16131,52,6,3506.54,584.42,0.006,Medium Risk
12827,6,3,430.15,143.38,0.006,Medium Risk
17624,15,2,843.48,421.74,0.006,Medium Risk
16188,45,4,981.86,245.46,0.006,Medium Risk
17648,61,4,1797.5,449.38,0.006,Medium Risk
13658,10,5,2639.17,527.83,0.006,Medium Risk
17434,2,7,2373.82,339.12,0.006,Medium Risk
14432,10,6,2248.5,374.75,0.006,Medium Risk
13431,67,2,1269.1,634.55,0.006,Medium Risk
16170,51,6,1885.05,314.18,0.006,Medium Risk
16136,60,3,709.38,236.46,0.006,Medium Risk
16571,27,3,1421.69,473.9,0.006,Medium Risk
15164,69,3,824.58,274.86,0.006,Medium Risk
14499,26,3,808.44,269.48,0.006,Medium Risk
17930,36,5,1740.48,348.1,0.006,Medium Risk
14397,3,19,2612.96,137.52,0.006,Medium Risk
13892,27,4,632.97,158.24,0.006,Medium Risk
16469,24,4,625.42,156.35,0.006,Medium Risk
18261,43,2,324.24,162.12,0.006,Medium Risk
17584,7,2,1242.3,621.15,0.006,Medium Risk
14857,60,2,1173.12,586.56,0.006,Medium Risk
17883,3,4,664.34,166.08,0.006,Medium Risk
14504,47,4,673.26,168.32,0.006,Medium Risk
13623,31,5,727.74,145.55,0.006,Medium Risk
14080,33,1,45.6,45.6,0.006,Medium Risk
14300,19,1,43.2,43.2,0.006,Medium Risk
15992,4,1,41.99,41.99,0.006,Medium Risk
15423,38,1,43.5,43.5,0.006,Medium Risk
15603,79,1,48.48,48.48,0.006,Medium Risk
14034,22,3,648.89,216.3,0.006,Medium Risk
17819,72,7,3704.87,529.27,0.006,Medium Risk
15075,78,1,773.03,773.03,0.006,Medium Risk
16505,32,1,777.6,777.6,0.006,Medium Risk
13587,64,1,712.4,712.4,0.006,Medium Risk
13464,58,1,674.68,674.68,0.006,Medium Risk
18104,37,1,754.64,754.64,0.006,Medium Risk
13325,82,1,675.3,675.3,0.006,Medium Risk
14756,15,1,738.96,738.96,0.006,Medium Risk
13356,80,1,768.24,768.24,0.006,Medium Risk
13354,71,1,743.53,743.53,0.006,Medium Risk
15322,86,1,679.68,679.68,0.006,Medium Risk
16491,47,1,731.5,731.5,0.006,Medium Risk
14923,51,1,749.1,749.1,0.006,Medium Risk
17761,33,1,712.78,712.78,0.006,Medium Risk
18082,26,1,680.84,680.84,0.006,Medium Risk
13375,89,1,778.65,778.65,0.006,Medium Risk
12965,89,1,769.81,769.81,0.006,Medium Risk
16480,76,1,769.29,769.29,0.006,Medium Risk
13607,40,1,675.51,675.51,0.006,Medium Risk
14341,45,8,2166.98,270.87,0.006,Medium Risk
16813,8,10,1652.18,165.22,0.006,Medium Risk
14205,17,2,466.7,233.35,0.006,Medium Risk
14882,27,2,589.7,294.85,0.006,Medium Risk
17107,33,6,10797.48,1799.58,0.006,Medium Risk
12854,79,3,1316.25,438.75,0.006,Medium Risk
13760,54,2,286.79,143.4,0.006,Medium Risk
13573,50,2,290.25,145.12,0.006,Medium Risk
13153,6,1,486.22,486.22,0.006,Medium Risk
18216,31,1,481.75,481.75,0.006,Medium Risk
13176,46,1,481.49,481.49,0.006,Medium Risk
13265,53,5,2092.66,418.53,0.006,Medium Risk
14232,43,5,2048.07,409.61,0.006,Medium Risk
14551,18,2,186.23,93.12,0.006,Medium Risk
12823,75,5,1759.5,351.9,0.006,Medium Risk
15296,51,6,3672.86,612.14,0.005,Medium Risk
16628,30,5,2188.05,437.61,0.005,Medium Risk
17410,16,5,1214.72,242.94,0.005,Medium Risk
15584,24,4,720.86,180.22,0.005,Medium Risk
14640,24,6,2107.38,351.23,0.005,Medium Risk
13455,25,2,1058.34,529.17,0.005,Medium Risk
16041,31,3,3166.4,1055.47,0.005,Medium Risk
13566,41,2,856.84,428.42,0.005,Medium Risk
17566,8,2,869.77,434.88,0.005,Medium Risk
15654,9,2,922.53,461.26,0.005,Medium Risk
13363,18,2,992.5,496.25,0.005,Medium Risk
14140,4,2,935.05,467.52,0.005,Medium Risk
16070,22,2,852.15,426.08,0.005,Medium Risk
12940,55,2,899.69,449.84,0.005,Medium Risk
16347,11,2,847.45,423.72,0.005,Medium Risk
15948,8,2,955.24,477.62,0.005,Medium Risk
16747,38,2,836.06,418.03,0.005,Medium Risk
14629,4,2,955.26,477.63,0.005,Medium Risk
13650,17,6,1836.34,306.06,0.005,Medium Risk
15000,48,1,490.52,490.52,0.005,Medium Risk
15475,77,1,454.11,454.11,0.005,Medium Risk
14184,67,1,452.89,452.89,0.005,Medium Risk
12904,18,2,496.06,248.03,0.005,Medium Risk
14462,66,11,1980.57,180.05,0.005,Medium Risk
18177,31,6,1340.87,223.48,0.005,Medium Risk
16005,12,4,578.71,144.68,0.005,Medium Risk
14529,60,3,578.61,192.87,0.005,Medium Risk
15289,29,3,939.78,313.26,0.005,Medium Risk
15622,43,9,3709.56,412.17,0.005,Medium Risk
16120,59,4,1309.14,327.29,0.005,Medium Risk
12883,25,4,703.47,175.87,0.005,Medium Risk
18237,3,5,987.1,197.42,0.005,Medium Risk
13410,24,5,1003.06,200.61,0.005,Medium Risk
13421,40,2,1833.71,916.86,0.005,Medium Risk
16566,15,5,614.66,122.93,0.005,Medium Risk
17934,52,2,704.25,352.12,0.005,Medium Risk
18122,8,6,1793.06,298.84,0.005,Medium Risk
17663,26,7,1802.91,257.56,0.005,Medium Risk
13594,53,1,396.97,396.97,0.005,Medium Risk
14333,68,1,415.2,415.2,0.005,Medium Risk
14139,46,1,415.82,415.82,0.005,Medium Risk
15803,51,1,415.82,415.82,0.005,Medium Risk
15725,15,1,415.25,415.25,0.005,Medium Risk
15523,84,1,412.01,412.01,0.005,Medium Risk
18067,40,1,396.33,396.33,0.005,Medium Risk
15994,55,1,414.27,414.27,0.005,Medium Risk
13974,49,1,413.59,413.59,0.005,Medium Risk
15267,22,5,1717.36,343.47,0.005,Medium Risk
13994,4,6,2274.14,379.02,0.005,Medium Risk
16249,53,5,1800.07,360.01,0.005,Medium Risk
17469,16,5,1870.97,374.19,0.005,Medium Risk
17554,1,5,1952.45,390.49,0.005,Medium Risk
13562,82,3,1799.33,599.78,0.005,Medium Risk
13525,15,2,628.78,314.39,0.005,Medium Risk
13046,31,2,629.31,314.65,0.005,Medium Risk
18116,68,8,1403.11,175.39,0.005,Medium Risk
13429,11,4,1006.8,251.7,0.005,Medium Risk
15626,75,2,675.8,337.9,0.005,Medium Risk
17058,82,3,1179.89,393.3,0.005,Medium Risk
14852,58,6,2836.69,472.78,0.005,Medium Risk
13832,19,1,52.2,52.2,0.005,Medium Risk
15504,81,1,52.83,52.83,0.005,Medium Risk
16322,1,2,326.75,163.38,0.005,Medium Risk
13947,65,1,90.6,90.6,0.005,Medium Risk
16597,4,1,90.04,90.04,0.005,Medium Risk
14089,57,1,158.75,158.75,0.005,Medium Risk
16789,8,1,80.8,80.8,0.005,Medium Risk
13006,56,1,81.57,81.57,0.005,Medium Risk
18084,16,1,90.48,90.48,0.005,Medium Risk
16674,55,2,304.24,152.12,0.005,Medium Risk
14974,37,1,89.94,89.94,0.005,Medium Risk
15348,72,1,158.04,158.04,0.005,Medium Risk
14219,4,1,89.94,89.94,0.005,Medium Risk
17620,60,1,81.44,81.44,0.005,Medium Risk
17193,36,7,1699.3,242.76,0.005,Medium Risk
17047,85,3,1100.9,366.97,0.005,Medium Risk
14561,76,3,1080.76,360.25,0.005,Medium Risk
16506,20,2,90.3,45.15,0.005,Medium Risk
14731,47,3,380.02,126.67,0.005,Medium Risk
17500,17,3,1138.0,379.33,0.005,Medium Risk
13636,37,5,949.12,189.82,0.005,Medium Risk
15834,70,4,2225.15,556.29,0.005,Medium Risk
13992,30,1,76.8,76.8,0.005,Medium Risk
17942,8,1,77.5,77.5,0.005,Medium Risk
16325,47,3,594.24,198.08,0.005,Medium Risk
15030,72,2,518.28,259.14,0.005,Medium Risk
18130,15,3,1059.39,353.13,0.005,Medium Risk
16416,26,3,1051.4,350.47,0.005,Medium Risk
17157,8,2,319.0,159.5,0.005,Medium Risk
13875,54,5,1786.79,357.36,0.005,Medium Risk
14665,61,5,1835.7,367.14,0.005,Medium Risk
14963,10,5,1472.34,294.47,0.005,Medium Risk
17288,9,7,1417.63,202.52,0.005,Medium Risk
12826,3,7,1474.72,210.67,0.005,Medium Risk
15987,12,7,1432.77,204.68,0.005,Medium Risk
13110,31,7,1488.67,212.67,0.005,Medium Risk
14517,33,2,330.45,165.22,0.005,Medium Risk
13787,76,2,309.04,154.52,0.005,Medium Risk
15366,75,2,602.51,301.26,0.005,Medium Risk
17674,74,2,551.04,275.52,0.005,Medium Risk
14819,64,2,272.07,136.04,0.005,Medium Risk
16557,24,2,281.85,140.93,0.005,Medium Risk
13917,50,2,272.04,136.02,0.005,Medium Risk
16149,5,2,280.52,140.26,0.005,Medium Risk
14518,64,1,174.37,174.37,0.005,Medium Risk
13690,59,1,172.25,172.25,0.005,Medium Risk
15432,23,1,171.19,171.19,0.005,Medium Risk
12923,64,1,172.82,172.82,0.005,Medium Risk
13560,7,1,171.42,171.42,0.005,Medium Risk
14716,43,2,307.51,153.76,0.005,Medium Risk
16773,57,1,171.59,171.59,0.005,Medium Risk
18274,30,1,175.92,175.92,0.005,Medium Risk
13083,4,2,303.75,151.88,0.005,Medium Risk
18278,74,1,173.9,173.9,0.005,Medium Risk
13170,27,1,108.81,108.81,0.005,Medium Risk
14345,39,1,108.98,108.98,0.005,Medium Risk
16434,29,7,1511.8,215.97,0.005,Medium Risk
17817,4,3,387.68,129.23,0.005,Medium Risk
18188,15,3,2001.04,667.01,0.005,Medium Risk
14470,12,2,461.19,230.6,0.005,Medium Risk
16107,18,7,3204.16,457.74,0.005,Medium Risk
18242,72,4,2232.49,558.12,0.005,Medium Risk
14830,53,1,188.88,188.88,0.005,Medium Risk
15567,19,1,186.01,186.01,0.005,Medium Risk
17279,58,1,187.83,187.83,0.005,Medium Risk
14801,61,1,189.34,189.34,0.005,Medium Risk
14624,57,2,225.85,112.92,0.005,Medium Risk
14193,68,2,853.39,426.7,0.005,Medium Risk
15707,35,4,916.98,229.24,0.005,Medium Risk
17656,73,5,1674.69,334.94,0.005,Medium Risk
12919,8,6,1335.19,222.53,0.005,Medium Risk
14235,75,5,3144.86,628.97,0.004,Medium Risk
15806,46,3,784.58,261.53,0.004,Medium Risk
18136,63,3,784.33,261.44,0.004,Medium Risk
17361,49,3,488.2,162.73,0.004,Medium Risk
13865,58,4,501.56,125.39,0.004,Medium Risk
17411,12,3,778.94,259.65,0.004,Medium Risk
15414,10,3,774.9,258.3,0.004,Medium Risk
15831,58,3,794.64,264.88,0.004,Medium Risk
15406,31,2,510.71,255.36,0.004,Medium Risk
14067,64,2,374.7,187.35,0.004,Medium Risk
14126,8,3,706.13,235.38,0.004,Medium Risk
13149,14,4,1676.06,419.02,0.004,Medium Risk
13918,50,2,1212.84,606.42,0.004,Medium Risk
16474,7,7,1810.65,258.66,0.004,Medium Risk
17738,19,4,1879.05,469.76,0.004,Medium Risk
18135,29,5,681.91,136.38,0.004,Medium Risk
15549,77,3,1681.46,560.49,0.004,Medium Risk
16513,5,4,874.59,218.65,0.004,Medium Risk
15022,12,4,852.39,213.1,0.004,Medium Risk
13835,25,4,834.57,208.64,0.004,Medium Risk
18022,36,1,612.72,612.72,0.004,Medium Risk
14507,24,6,1367.88,227.98,0.004,Medium Risk
17054,28,5,1356.33,271.27,0.004,Medium Risk
14234,22,4,754.12,188.53,0.004,Medium Risk
18181,24,1,366.85,366.85,0.004,Medium Risk
13351,66,1,373.94,373.94,0.004,Medium Risk
16485,77,1,363.65,363.65,0.004,Medium Risk
14528,37,1,364.22,364.22,0.004,Medium Risk
14950,19,1,371.2,371.2,0.004,Medium Risk
16758,65,1,369.34,369.34,0.004,Medium Risk
17911,9,1,366.23,366.23,0.004,Medium Risk
16776,60,1,371.54,371.54,0.004,Medium Risk
15975,84,1,371.01,371.01,0.004,Medium Risk
17947,37,1,176.68,176.68,0.004,Medium Risk
12893,31,1,176.55,176.55,0.004,Medium Risk
16110,45,3,1320.95,440.32,0.004,Medium Risk
16245,24,3,1413.66,471.22,0.004,Medium Risk
16709,85,5,3029.87,605.97,0.004,Medium Risk
13134,86,4,1793.58,448.4,0.004,Medium Risk
13884,7,5,787.6,157.52,0.004,Medium Risk
15193,61,1,499.32,499.32,0.004,Medium Risk
17415,79,1,507.84,507.84,0.004,Medium Risk
17513,72,1,513.2,513.2,0.004,Medium Risk
17480,78,1,511.82,511.82,0.004,Medium Risk
14158,40,1,507.66,507.66,0.004,Medium Risk
14014,77,1,505.18,505.18,0.004,Medium Risk
17805,74,1,512.31,512.31,0.004,Medium Risk
14317,65,1,508.58,508.58,0.004,Medium Risk
15417,85,1,508.8,508.8,0.004,Medium Risk
15142,46,1,498.74,498.74,0.004,Medium Risk
16348,32,7,1415.65,202.24,0.004,Medium Risk
16794,1,10,1196.5,119.65,0.004,Medium Risk
14360,32,4,2118.03,529.51,0.004,Medium Risk
16014,38,3,646.83,215.61,0.004,Medium Risk
14477,20,4,1309.6,327.4,0.004,Medium Risk
16612,33,4,1187.66,296.92,0.004,Medium Risk
16139,19,3,635.41,211.8,0.004,Medium Risk
13546,12,3,621.09,207.03,0.004,Medium Risk
16418,45,3,631.12,210.37,0.004,Medium Risk
13685,3,7,3119.44,445.63,0.004,Medium Risk
17668,1,2,347.75,173.88,0.004,Medium Risk
15027,31,4,1066.15,266.54,0.004,Medium Risk
15907,4,3,882.72,294.24,0.004,Medium Risk
16094,12,4,1078.23,269.56,0.004,Medium Risk
13477,38,6,1454.58,242.43,0.004,Medium Risk
14129,2,5,1123.86,224.77,0.004,Medium Risk
14447,19,5,1163.23,232.65,0.004,Medium Risk
14064,29,5,1334.34,266.87,0.004,Medium Risk
