CustomerID,Recency,Frequency,Monetary,FirstPurchaseDate,LastPurchaseDate,AverageOrderValue,TenureDays,Churned
16923,12,19,7069.08,2010-12-12 11:06:00,2011-11-27 13:00:00,372.06,350,0
16924,21,3,829.89,2011-09-16 12:54:00,2011-11-18 12:53:00,276.63,62,0
16926,371,1,230.25,2010-12-03 13:42:00,2010-12-03 13:42:00,230.25,0,1
16927,116,3,543.05,2010-12-13 11:57:00,2011-08-16 11:10:00,181.02,245,1
16928,80,17,2814.7,2010-12-01 15:21:00,2011-09-20 15:10:00,165.57,292,0
16929,4,7,1295.39,2011-07-07 12:39:00,2011-12-06 08:37:00,185.06,151,0
16930,26,3,378.89,2011-10-02 14:25:00,2011-11-13 16:13:00,126.3,42,0
16931,5,21,4554.87,2010-12-05 11:40:00,2011-12-04 13:15:00,216.9,364,0
16932,53,1,150.23000000000002,2011-10-17 14:12:00,2011-10-17 14:12:00,150.23,0,0
16933,1,2,563.23,2011-04-14 13:33:00,2011-12-08 12:54:00,281.62,237,0
16934,55,2,931.03,2011-10-16 12:25:00,2011-10-16 12:40:00,465.52,0,0
16936,26,1,261.9,2011-11-14 11:04:00,2011-11-14 11:04:00,261.9,0,0
16938,9,4,2711.6800000000003,2011-02-04 09:34:00,2011-12-01 10:20:00,677.92,300,0
16940,52,3,3049.88,2011-02-23 12:27:00,2011-10-18 13:15:00,1016.63,237,0
16942,13,9,1904.99,2011-04-26 11:59:00,2011-11-27 12:40:00,211.67,215,0
16943,212,3,816.73,2011-01-25 14:00:00,2011-05-12 11:57:00,272.24,106,1
16945,22,19,4345.5,2010-12-16 17:49:00,2011-11-18 11:39:00,228.71,336,0
16947,236,1,406.48,2011-04-18 09:38:00,2011-04-18 09:38:00,406.48,0,1
16948,139,3,435.02,2011-01-18 10:58:00,2011-07-24 12:46:00,145.01,187,1
16949,4,6,1286.27,2011-01-27 12:11:00,2011-12-06 11:07:00,214.38,312,0
16950,57,3,1178.56,2010-12-07 15:20:00,2011-10-14 09:06:00,392.85,310,0
16951,135,3,1277.75,2011-02-08 14:58:00,2011-07-28 12:05:00,425.92,169,1
16952,109,2,167.61,2011-08-22 12:58:00,2011-08-22 13:03:00,83.8,0,1
16953,30,1,20.8,2011-11-09 15:54:00,2011-11-09 15:54:00,20.8,0,0
16954,1,9,2085.08,2010-12-15 10:41:00,2011-12-09 09:46:00,231.68,358,0
16955,185,4,518.67,2010-12-01 13:31:00,2011-06-08 10:36:00,129.67,188,1
16956,18,1,308.74,2011-11-22 08:56:00,2011-11-22 08:56:00,308.74,0,0
16957,239,2,416.64,2011-03-03 09:25:00,2011-04-14 13:56:00,208.32,42,1
16959,87,1,117.35000000000001,2011-09-13 15:03:00,2011-09-13 15:03:00,117.35,0,0
16960,39,3,507.05,2011-04-01 11:54:00,2011-11-01 11:35:00,169.02,213,0
16961,116,1,234.17000000000002,2011-08-15 13:46:00,2011-08-15 13:46:00,234.17,0,1
16963,187,1,110.55000000000001,2011-06-05 13:48:00,2011-06-05 13:48:00,110.55,0,1
16965,227,1,201.19,2011-04-27 12:08:00,2011-04-27 12:08:00,201.19,0,1
16966,8,7,2154.97,2011-04-13 14:17:00,2011-12-01 13:40:00,307.85,231,0
16967,189,1,319.02,2011-06-03 14:24:00,2011-06-03 14:24:00,319.02,0,1
16968,4,2,439.43,2011-08-24 10:51:00,2011-12-05 15:02:00,219.72,103,0
16969,39,3,650.41,2011-06-01 12:10:00,2011-10-31 13:12:00,216.8,152,0
16971,38,1,357.21,2011-11-01 15:06:00,2011-11-01 15:06:00,357.21,0,0
16976,267,1,251.51999999999998,2011-03-17 16:33:00,2011-03-17 16:33:00,251.52,0,1
16978,77,1,344.33,2011-09-23 12:50:00,2011-09-23 12:50:00,344.33,0,0
16979,4,6,1852.0,2011-02-15 09:20:00,2011-12-06 12:21:00,308.67,294,0
16980,255,2,1028.46,2011-02-21 12:58:00,2011-03-29 16:36:00,514.23,36,1
16982,61,1,384.06,2011-10-10 12:28:00,2011-10-10 12:28:00,384.06,0,0
16983,13,7,1905.87,2010-12-05 12:34:00,2011-11-27 12:10:00,272.27,356,0
16984,88,2,4459.52,2011-08-01 17:37:00,2011-09-12 13:43:00,2229.76,41,0
16985,17,10,5464.12,2010-12-16 10:38:00,2011-11-22 13:33:00,546.41,341,0
16986,30,2,1873.2,2011-11-09 15:52:00,2011-11-10 11:55:00,936.6,0,0
16987,3,7,1616.8,2011-05-18 15:55:00,2011-12-06 17:26:00,230.97,202,0
16988,5,1,126.12,2011-12-04 16:02:00,2011-12-04 16:02:00,126.12,0,0
16989,7,6,1133.25,2011-07-12 09:11:00,2011-12-02 16:39:00,188.88,143,0
16990,219,1,179.0,2011-05-05 08:30:00,2011-05-05 08:30:00,179.0,0,1
16992,11,5,1614.31,2011-02-28 10:37:00,2011-11-29 11:50:00,322.86,274,0
16996,30,6,1456.96,2010-12-21 13:22:00,2011-11-09 16:43:00,242.83,323,0
16997,288,3,702.0,2011-01-18 11:51:00,2011-02-24 17:28:00,234.0,37,1
16998,150,4,295.0,2011-02-08 15:42:00,2011-07-13 09:44:00,73.75,154,1
16999,23,2,484.82,2011-09-26 15:43:00,2011-11-16 13:53:00,242.41,50,0
17001,1,11,3989.57,2010-12-16 09:35:00,2011-12-09 09:38:00,362.69,358,0
17002,86,3,1493.73,2011-02-22 11:46:00,2011-09-15 12:40:00,497.91,205,0
17004,46,2,1312.1399999999999,2011-09-08 12:16:00,2011-10-24 14:25:00,656.07,46,0
17006,5,4,781.78,2011-09-25 12:15:00,2011-12-05 12:09:00,195.44,70,0
17007,51,6,889.9300000000001,2010-12-17 13:57:00,2011-10-20 10:47:00,148.32,306,0
17010,18,1,195.36,2011-11-21 14:49:00,2011-11-21 14:49:00,195.36,0,0
17011,30,1,270.9,2011-11-09 13:30:00,2011-11-09 13:30:00,270.9,0,0
17014,8,3,583.4300000000001,2011-10-04 11:36:00,2011-12-01 14:09:00,194.48,58,0
17015,29,3,1838.61,2011-06-07 13:19:00,2011-11-11 10:45:00,612.87,156,0
17017,3,20,8694.26,2010-12-02 10:17:00,2011-12-07 09:32:00,434.71,369,0
17018,41,2,920.1,2011-01-18 08:46:00,2011-10-30 11:42:00,460.05,285,0
17019,11,4,1258.08,2010-12-06 12:55:00,2011-11-28 13:06:00,314.52,357,0
17022,31,1,71.0,2011-11-08 17:09:00,2011-11-08 17:09:00,71.0,0,0
17024,45,3,95.85,2011-07-05 09:31:00,2011-10-25 13:47:00,31.95,112,0
17025,61,3,357.77,2010-12-01 15:45:00,2011-10-10 09:06:00,119.26,312,0
17026,185,2,154.83,2010-12-05 12:47:00,2011-06-07 14:28:00,77.42,184,1
17027,79,6,877.5600000000001,2011-01-26 14:19:00,2011-09-22 12:24:00,146.26,238,0
17029,111,2,716.0,2011-04-17 10:57:00,2011-08-21 11:06:00,358.0,126,1
17030,64,1,146.87,2011-10-07 08:49:00,2011-10-07 08:49:00,146.87,0,0
17031,12,2,380.35,2011-07-08 09:38:00,2011-11-28 10:23:00,190.18,143,0
17033,86,3,1030.14,2010-12-15 13:21:00,2011-09-14 14:34:00,343.38,273,0
17034,16,3,745.52,2011-02-25 10:10:00,2011-11-23 15:14:00,248.51,271,0
17035,246,2,433.53000000000003,2011-02-01 12:27:00,2011-04-08 11:23:00,216.76,65,1
17037,88,1,1267.32,2011-09-13 12:49:00,2011-09-13 12:49:00,1267.32,0,0
17038,30,1,112.4,2011-11-09 13:50:00,2011-11-09 13:50:00,112.4,0,0
17040,138,1,449.73,2011-07-25 10:19:00,2011-07-25 10:19:00,449.73,0,1
17041,27,3,1071.49,2010-12-14 11:43:00,2011-11-13 11:21:00,357.16,333,0
17042,3,5,1036.58,2011-04-06 14:53:00,2011-12-07 12:26:00,207.32,244,0
17043,32,4,1735.18,2011-03-18 14:53:00,2011-11-07 15:33:00,433.8,234,0
17044,25,1,948.48,2011-11-14 14:28:00,2011-11-14 14:28:00,948.48,0,0
17045,113,3,339.44,2011-04-06 12:08:00,2011-08-18 17:09:00,113.15,134,1
17046,157,1,642.02,2011-07-05 14:24:00,2011-07-05 14:24:00,642.02,0,1
17047,85,3,1100.9,2011-05-18 16:50:00,2011-09-15 13:27:00,366.97,119,0
17048,118,3,925.35,2011-01-12 16:51:00,2011-08-14 11:49:00,308.45,213,1
17049,3,9,5655.03,2011-03-09 08:33:00,2011-12-07 10:48:00,628.34,273,0
17050,96,6,3185.64,2011-02-13 12:41:00,2011-09-04 13:48:00,530.94,203,1
17051,194,1,240.89,2011-05-29 14:13:00,2011-05-29 14:13:00,240.89,0,1
17052,28,1,399.09,2011-11-11 14:50:00,2011-11-11 14:50:00,399.09,0,0
17053,131,1,498.48,2011-08-01 10:23:00,2011-08-01 10:23:00,498.48,0,1
17054,28,5,1356.33,2011-04-08 13:14:00,2011-11-11 12:56:00,271.27,216,0
17058,82,3,1179.89,2011-04-14 09:18:00,2011-09-19 10:13:00,393.3,158,0
17059,30,5,3080.39,2010-12-05 12:35:00,2011-11-10 12:27:00,616.08,339,0
17060,266,1,234.24,2011-03-18 13:27:00,2011-03-18 13:27:00,234.24,0,1
17061,74,11,5232.2300000000005,2011-04-21 13:29:00,2011-09-27 11:24:00,475.66,158,0
17062,314,4,533.33,2010-12-05 11:59:00,2011-01-30 11:01:00,133.33,55,1
17063,21,7,1461.14,2011-02-23 13:44:00,2011-11-18 16:19:00,208.73,268,0
17064,59,3,855.45,2011-01-16 16:10:00,2011-10-12 10:18:00,285.15,268,0
17068,12,21,4552.14,2010-12-06 13:58:00,2011-11-27 13:14:00,216.77,355,0
17069,28,9,2709.7000000000003,2010-12-01 16:49:00,2011-11-11 17:13:00,301.08,345,0
17070,114,1,304.24,2011-08-17 17:01:00,2011-08-17 17:01:00,304.24,0,1
17071,28,9,2429.03,2011-02-03 08:18:00,2011-11-11 16:31:00,269.89,281,0
17073,18,4,1446.09,2011-08-22 14:37:00,2011-11-22 11:47:00,361.52,91,0
17075,18,4,834.12,2011-01-26 13:20:00,2011-11-22 11:58:00,208.53,299,0
17076,36,3,841.0799999999999,2010-12-10 10:08:00,2011-11-03 17:53:00,280.36,328,0
17078,36,2,378.2,2011-11-03 18:49:00,2011-11-03 19:17:00,189.1,0,0
17079,78,1,118.80000000000001,2011-09-22 15:34:00,2011-09-22 15:34:00,118.8,0,0
17080,22,2,287.62,2011-03-15 12:05:00,2011-11-17 12:59:00,143.81,247,0
17081,25,2,288.91,2011-10-24 13:08:00,2011-11-14 12:56:00,144.46,20,0
17082,33,2,2003.8500000000001,2011-01-25 14:36:00,2011-11-06 15:17:00,1001.92,285,0
17083,109,3,1405.78,2011-02-09 11:38:00,2011-08-22 15:43:00,468.59,194,1
17084,35,2,2747.9900000000002,2011-11-04 14:49:00,2011-11-04 14:54:00,1374.0,0,0
17085,123,5,1562.4,2010-12-12 12:24:00,2011-08-08 14:15:00,312.48,239,1
17086,7,6,2050.08,2011-10-07 11:22:00,2011-12-02 13:54:00,341.68,56,0
17088,28,4,1991.01,2011-03-31 09:48:00,2011-11-11 14:23:00,497.75,225,0
17090,4,7,1974.65,2010-12-20 13:52:00,2011-12-05 13:44:00,282.09,349,0
17091,3,9,3827.76,2010-12-07 09:55:00,2011-12-07 10:43:00,425.31,365,0
17092,50,4,1774.03,2011-03-07 14:51:00,2011-10-20 19:51:00,443.51,227,0
17094,322,1,302.0,2011-01-21 13:09:00,2011-01-21 13:09:00,302.0,0,1
17095,23,3,1324.16,2011-01-09 11:05:00,2011-11-17 12:21:00,441.39,312,0
17096,15,4,1022.13,2011-03-23 12:05:00,2011-11-24 15:01:00,255.53,246,0
17100,18,2,971.74,2011-11-21 16:36:00,2011-11-21 16:36:00,485.87,0,0
17101,10,4,1621.73,2011-06-14 14:49:00,2011-11-29 13:57:00,405.43,167,0
17102,262,1,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,25.5,0,1
17105,159,2,665.78,2011-02-06 14:46:00,2011-07-03 15:53:00,332.89,147,1
17107,33,6,10797.48,2011-03-06 15:17:00,2011-11-06 14:14:00,1799.58,244,0
17109,29,6,881.29,2011-04-21 15:46:00,2011-11-10 16:59:00,146.88,203,0
17110,165,1,163.29999999999998,2011-06-27 12:58:00,2011-06-27 12:58:00,163.3,0,1
17111,47,1,231.61,2011-10-23 15:59:00,2011-10-23 15:59:00,231.61,0,0
17114,6,8,801.12,2011-01-09 11:39:00,2011-12-04 12:17:00,100.14,329,0
17115,8,3,837.5,2011-04-20 14:46:00,2011-12-01 14:30:00,279.17,224,0
17117,288,1,116.2,2011-02-24 13:54:00,2011-02-24 13:54:00,116.2,0,1
17118,318,1,157.02,2011-01-26 12:19:00,2011-01-26 12:19:00,157.02,0,1
17119,3,2,606.91,2011-10-11 11:03:00,2011-12-06 14:40:00,303.46,56,0
17120,233,1,307.46,2011-04-20 15:21:00,2011-04-20 15:21:00,307.46,0,1
17122,119,1,138.32,2011-08-12 14:33:00,2011-08-12 14:33:00,138.32,0,1
17123,162,1,345.3,2011-07-01 10:47:00,2011-07-01 10:47:00,345.3,0,1
17124,185,1,294.24,2011-06-07 14:02:00,2011-06-07 14:02:00,294.24,0,1
17125,50,1,230.5,2011-10-20 14:41:00,2011-10-20 14:41:00,230.5,0,0
17126,152,5,989.45,2010-12-12 11:26:00,2011-07-10 13:52:00,197.89,210,1
17128,335,1,157.09,2011-01-09 12:02:00,2011-01-09 12:02:00,157.09,0,1
17131,5,5,2463.17,2011-09-25 12:42:00,2011-12-04 12:52:00,492.63,70,0
17133,16,7,4892.240000000001,2011-03-18 13:47:00,2011-11-24 12:27:00,698.89,250,0
17134,107,2,413.2,2011-03-20 11:56:00,2011-08-25 09:53:00,206.6,157,1
17135,16,7,1139.73,2010-12-03 09:31:00,2011-11-23 16:48:00,162.82,355,0
17138,276,1,380.5,2011-03-09 11:54:00,2011-03-09 11:54:00,380.5,0,1
17139,16,12,10650.77,2011-02-24 09:32:00,2011-11-24 10:12:00,887.56,273,0
17140,247,1,454.12,2011-04-06 13:33:00,2011-04-06 13:33:00,454.12,0,1
17142,239,1,579.0,2011-04-14 18:22:00,2011-04-14 18:22:00,579.0,0,1
17144,1,2,984.57,2011-09-16 12:50:00,2011-12-08 17:57:00,492.28,83,0
17146,106,3,749.78,2010-12-16 12:20:00,2011-08-26 12:44:00,249.93,253,1
17147,23,4,1714.59,2011-02-01 09:36:00,2011-11-17 12:32:00,428.65,289,0
17148,52,1,124.88,2011-10-19 09:59:00,2011-10-19 09:59:00,124.88,0,0
17152,195,3,1689.5,2011-03-21 16:20:00,2011-05-29 12:19:00,563.17,68,1
17153,24,1,213.78,2011-11-15 13:42:00,2011-11-15 13:42:00,213.78,0,0
17154,75,1,329.34,2011-09-25 13:42:00,2011-09-25 13:42:00,329.34,0,0
17155,18,2,251.7,2011-06-15 10:22:00,2011-11-22 12:38:00,125.85,160,0
17157,8,2,319.0,2011-06-16 15:08:00,2011-12-02 09:10:00,159.5,168,0
17158,32,3,1266.97,2010-12-14 13:03:00,2011-11-07 15:15:00,422.32,328,0
17159,22,3,1538.88,2011-06-21 09:49:00,2011-11-18 10:52:00,512.96,150,0
17160,31,6,3518.03,2011-04-12 12:00:00,2011-11-08 14:05:00,586.34,210,0
17162,29,10,1715.46,2011-02-07 12:27:00,2011-11-11 11:34:00,171.55,276,0
17163,22,2,293.1,2011-09-22 15:54:00,2011-11-18 08:57:00,146.55,56,0
17164,33,7,2467.35,2011-03-11 14:26:00,2011-11-07 09:14:00,352.48,240,0
17165,284,1,158.68,2011-02-28 16:39:00,2011-02-28 16:39:00,158.68,0,1
17166,39,2,206.34,2011-05-20 08:18:00,2011-11-01 09:46:00,103.17,165,0
17169,58,2,835.78,2011-06-09 13:16:00,2011-10-13 10:25:00,417.89,125,0
17171,289,1,224.91,2011-02-23 16:37:00,2011-02-23 16:37:00,224.91,0,1
17172,79,1,317.76,2011-09-22 09:36:00,2011-09-22 09:36:00,317.76,0,0
17173,5,8,3766.6,2011-07-31 15:26:00,2011-12-04 14:40:00,470.82,125,0
17174,218,1,59.9,2011-05-06 11:47:00,2011-05-06 11:47:00,59.9,0,1
17175,44,4,1443.69,2011-02-16 14:56:00,2011-10-26 15:31:00,360.92,252,0
17176,202,1,306.13,2011-05-22 12:41:00,2011-05-22 12:41:00,306.13,0,1
17179,178,3,711.79,2010-12-13 14:24:00,2011-06-14 16:48:00,237.26,183,1
17180,56,4,783.97,2011-01-27 18:05:00,2011-10-14 15:46:00,195.99,259,0
17181,57,2,239.92000000000002,2010-12-01 12:38:00,2011-10-13 14:48:00,119.96,316,0
17183,8,6,3347.31,2011-08-26 15:25:00,2011-12-02 10:07:00,557.88,97,0
17186,47,2,144.0,2011-10-10 12:52:00,2011-10-24 10:20:00,72.0,13,0
17187,227,1,203.95,2011-04-27 12:39:00,2011-04-27 12:39:00,203.95,0,1
17188,11,7,2474.23,2010-12-12 12:56:00,2011-11-28 13:53:00,353.46,351,0
17189,106,2,383.75,2010-12-15 17:28:00,2011-08-25 19:39:00,191.88,253,1
17190,59,2,444.74,2011-05-16 15:29:00,2011-10-12 11:33:00,222.37,148,0
17191,28,7,2093.68,2010-12-06 14:36:00,2011-11-11 16:58:00,299.1,340,0
17193,36,7,1699.3,2011-06-16 10:04:00,2011-11-04 12:47:00,242.76,141,0
17194,274,2,262.62,2010-12-14 12:06:00,2011-03-11 12:05:00,131.31,86,1
17197,30,1,1013.01,2011-11-10 10:32:00,2011-11-10 10:32:00,1013.01,0,0
17198,24,3,692.22,2010-12-03 14:54:00,2011-11-16 10:39:00,230.74,347,0
17201,54,1,289.78000000000003,2011-10-17 11:55:00,2011-10-17 11:55:00,289.78,0,0
17203,36,6,3560.08,2011-10-10 14:37:00,2011-11-04 12:27:00,593.35,24,0
17204,175,4,1564.56,2011-03-21 12:42:00,2011-06-17 14:46:00,391.14,88,1
17205,54,1,384.08,2011-10-17 12:46:00,2011-10-17 12:46:00,384.08,0,0
17206,53,1,204.24,2011-10-17 13:25:00,2011-10-17 13:25:00,204.24,0,0
17211,27,8,2317.2200000000003,2010-12-05 12:44:00,2011-11-13 12:03:00,289.65,342,0
17212,253,1,226.85,2011-03-31 19:42:00,2011-03-31 19:42:00,226.85,0,1
17213,40,7,2781.23,2010-12-08 13:03:00,2011-10-30 14:53:00,397.32,326,0
17214,60,6,1059.1200000000001,2010-12-15 15:14:00,2011-10-10 13:17:00,176.52,298,0
17217,234,1,113.5,2011-04-19 17:19:00,2011-04-19 17:19:00,113.5,0,1
17218,4,10,1951.97,2010-12-06 15:25:00,2011-12-05 13:52:00,195.2,363,0
17219,32,1,114.23,2011-11-08 11:25:00,2011-11-08 11:25:00,114.23,0,0
17220,24,14,3187.55,2010-12-10 14:54:00,2011-11-15 13:47:00,227.68,339,0
17221,7,2,334.48,2011-11-03 17:39:00,2011-12-02 13:35:00,167.24,28,0
17222,65,1,328.65,2011-10-05 13:58:00,2011-10-05 13:58:00,328.65,0,0
17223,310,2,416.89,2010-12-06 14:08:00,2011-02-02 15:57:00,208.44,58,1
17226,309,1,393.49,2011-02-04 11:52:00,2011-02-04 11:52:00,393.49,0,1
17227,19,6,939.32,2010-12-06 11:16:00,2011-11-21 10:51:00,156.55,349,0
17228,16,8,1906.09,2010-12-02 16:00:00,2011-11-24 10:24:00,238.26,356,0
17229,96,2,318.76,2011-07-20 12:38:00,2011-09-04 13:56:00,159.38,46,1
17230,264,8,3638.41,2010-12-15 11:22:00,2011-03-20 16:12:00,454.8,95,1
17231,12,10,3124.72,2010-12-13 14:16:00,2011-11-27 15:18:00,312.47,349,0
17232,3,2,417.77,2011-11-25 12:24:00,2011-12-07 12:21:00,208.88,11,0
17233,35,1,190.88,2011-11-04 14:06:00,2011-11-04 14:06:00,190.88,0,0
17234,183,1,149.89,2011-06-10 11:20:00,2011-06-10 11:20:00,149.89,0,1
17235,25,2,550.0600000000001,2010-12-02 13:38:00,2011-11-14 15:51:00,275.03,347,0
17236,13,6,916.13,2010-12-12 11:49:00,2011-11-27 12:00:00,152.69,350,0
17237,11,2,314.69,2011-11-17 12:55:00,2011-11-28 15:02:00,157.34,11,0
17238,3,17,3719.1,2010-12-03 15:05:00,2011-12-07 11:35:00,218.77,368,0
17239,313,1,382.5,2011-01-31 09:41:00,2011-01-31 09:41:00,382.5,0,1
17242,108,2,1135.04,2011-06-12 13:04:00,2011-08-23 14:55:00,567.52,72,1
17243,1,26,8540.05,2010-12-05 10:03:00,2011-12-08 13:26:00,328.46,368,0
17244,53,1,954.9,2011-10-17 15:19:00,2011-10-17 15:19:00,954.9,0,0
17245,205,1,171.45000000000002,2011-05-19 10:43:00,2011-05-19 10:43:00,171.45,0,1
17247,15,1,280.09000000000003,2011-11-24 15:21:00,2011-11-24 15:21:00,280.09,0,0
17248,120,1,318.65,2011-08-11 13:34:00,2011-08-11 13:34:00,318.65,0,1
17250,4,2,381.97,2011-03-23 16:45:00,2011-12-06 12:15:00,190.98,257,0
17251,363,1,269.83,2010-12-12 11:06:00,2010-12-12 11:06:00,269.83,0,1
17252,117,2,348.90999999999997,2011-06-06 16:41:00,2011-08-15 09:45:00,174.46,69,1
17253,18,1,178.26,2011-11-21 12:59:00,2011-11-21 12:59:00,178.26,0,0
17254,5,2,271.19,2011-11-24 14:09:00,2011-12-05 12:46:00,135.6,10,0
17255,41,2,291.48,2011-02-13 15:18:00,2011-10-30 12:18:00,145.74,258,0
17256,107,2,240.0,2011-01-31 14:53:00,2011-08-24 13:30:00,120.0,204,1
17259,148,2,581.23,2010-12-06 12:55:00,2011-07-14 15:01:00,290.62,220,1
17262,52,5,1253.3600000000001,2010-12-08 13:30:00,2011-10-18 12:56:00,250.67,313,0
17263,208,1,63.440000000000005,2011-05-15 14:32:00,2011-05-15 14:32:00,63.44,0,1
17265,139,2,550.01,2011-06-12 12:00:00,2011-07-24 10:49:00,275.0,41,1
17266,2,3,296.58,2011-07-15 11:57:00,2011-12-07 14:12:00,98.86,145,0
17267,127,2,317.2,2011-08-04 17:19:00,2011-08-04 17:22:00,158.6,0,1
17268,108,4,763.64,2011-04-08 13:20:00,2011-08-24 10:06:00,190.91,137,1
17272,42,4,2148.63,2011-03-22 12:05:00,2011-10-28 16:37:00,537.16,220,0
17274,35,1,107.82,2011-11-04 13:16:00,2011-11-04 13:16:00,107.82,0,0
17277,228,2,1065.3500000000001,2011-01-21 12:37:00,2011-04-26 12:47:00,532.68,95,1
17278,241,1,246.04000000000002,2011-04-12 13:10:00,2011-04-12 13:10:00,246.04,0,1
17279,58,1,187.82999999999998,2011-10-13 11:58:00,2011-10-13 11:58:00,187.83,0,0
17282,130,3,1685.46,2011-02-13 11:36:00,2011-08-01 14:29:00,561.82,169,1
17284,60,6,1647.48,2011-01-07 14:31:00,2011-10-10 14:38:00,274.58,276,0
17286,22,1,151.37,2011-11-18 12:47:00,2011-11-18 12:47:00,151.37,0,0
17287,26,7,1049.06,2010-12-02 12:22:00,2011-11-13 13:27:00,149.87,346,0
17288,9,7,1417.6299999999999,2010-12-16 13:33:00,2011-11-30 16:09:00,202.52,349,0
17289,32,3,931.02,2011-06-12 13:51:00,2011-11-08 12:01:00,310.34,148,0
17290,4,2,513.01,2011-11-23 15:53:00,2011-12-06 12:38:00,256.5,12,0
17291,308,1,550.8000000000001,2011-02-04 13:04:00,2011-02-04 13:04:00,550.8,0,1
17293,8,9,1854.06,2010-12-13 14:55:00,2011-12-01 14:37:00,206.01,352,0
17295,29,3,547.0,2011-10-06 12:22:00,2011-11-11 10:49:00,182.33,35,0
17297,17,1,128.18,2011-11-22 14:43:00,2011-11-22 14:43:00,128.18,0,0
17298,101,2,498.42,2011-08-07 12:21:00,2011-08-30 16:43:00,249.21,23,1
17299,12,4,656.61,2011-06-19 16:04:00,2011-11-28 12:01:00,164.15,161,0
17301,21,1,163.24,2011-11-18 13:43:00,2011-11-18 13:43:00,163.24,0,0
17302,15,5,1135.63,2011-02-07 10:14:00,2011-11-25 09:36:00,227.13,290,0
17303,361,1,250.04,2010-12-13 13:32:00,2010-12-13 13:32:00,250.04,0,1
17306,11,19,8631.31,2010-12-21 13:34:00,2011-11-29 12:14:00,454.28,342,0
17309,95,1,82.75,2011-09-05 15:20:00,2011-09-05 15:20:00,82.75,0,1
17311,78,2,1384.85,2011-01-27 10:56:00,2011-09-22 14:11:00,692.42,238,0
17312,139,3,644.3,2011-07-03 13:12:00,2011-07-24 11:52:00,214.77,20,1
17313,31,1,2328.84,2011-11-08 15:45:00,2011-11-08 15:45:00,2328.84,0,0
17314,25,8,2527.92,2011-01-31 11:25:00,2011-11-15 09:41:00,315.99,287,0
17315,2,38,6281.2300000000005,2010-12-17 12:24:00,2011-12-08 12:15:00,165.3,355,0
17317,46,3,2600.34,2011-09-11 12:45:00,2011-10-24 17:19:00,866.78,43,0
17320,100,3,1200.6200000000001,2010-12-06 15:38:00,2011-08-31 13:31:00,400.21,267,1
17321,8,2,657.16,2011-10-03 11:34:00,2011-12-01 13:41:00,328.58,59,0
17323,15,7,906.52,2011-02-20 14:38:00,2011-11-24 17:29:00,129.5,277,0
17324,18,4,986.48,2010-12-08 12:45:00,2011-11-22 10:34:00,246.62,348,0
17325,280,1,96.8,2011-03-04 13:09:00,2011-03-04 13:09:00,96.8,0,1
17329,14,2,523.11,2011-01-28 15:29:00,2011-11-25 14:24:00,261.56,300,0
17330,23,2,363.9,2011-10-03 11:26:00,2011-11-17 08:56:00,181.95,44,0
17331,124,1,175.2,2011-08-08 11:55:00,2011-08-08 11:55:00,175.2,0,1
17333,86,1,494.25,2011-09-15 10:11:00,2011-09-15 10:11:00,494.25,0,0
17334,302,2,307.02000000000004,2011-02-04 09:03:00,2011-02-10 14:59:00,153.51,6,1
17337,151,4,1981.06,2011-02-02 17:06:00,2011-07-11 14:55:00,495.26,158,1
17338,17,8,6493.54,2010-12-13 12:57:00,2011-11-22 14:23:00,811.69,344,0
17339,94,2,243.36,2010-12-09 14:44:00,2011-09-06 13:29:00,121.68,270,1
17340,30,11,12353.29,2010-12-08 15:56:00,2011-11-10 10:45:00,1123.03,336,0
17341,157,3,682.29,2010-12-08 12:46:00,2011-07-06 12:33:00,227.43,209,1
17343,355,1,193.64,2010-12-19 15:07:00,2010-12-19 15:07:00,193.64,0,1
17344,46,1,157.62,2011-10-24 12:56:00,2011-10-24 12:56:00,157.62,0,0
17345,15,4,519.6899999999999,2011-05-27 12:26:00,2011-11-24 15:03:00,129.92,181,0
17346,4,15,2622.88,2010-12-01 14:34:00,2011-12-06 12:18:00,174.86,369,0
17347,86,1,228.96,2011-09-14 13:12:00,2011-09-14 13:12:00,228.96,0,0
17348,15,5,1156.6,2011-02-15 10:49:00,2011-11-25 11:25:00,231.32,283,0
17349,179,1,98.25,2011-06-13 14:29:00,2011-06-13 14:29:00,98.25,0,1
17350,8,4,1281.32,2011-10-19 16:05:00,2011-12-01 15:47:00,320.33,42,0
17351,36,3,587.15,2011-03-11 16:05:00,2011-11-03 18:45:00,195.72,237,0
17353,129,2,1740.0,2011-07-08 16:17:00,2011-08-02 17:19:00,870.0,25,1
17354,51,1,1393.06,2011-10-20 10:34:00,2011-10-20 10:34:00,1393.06,0,0
17356,312,1,178.22,2011-02-01 11:07:00,2011-02-01 11:07:00,178.22,0,1
17357,24,2,384.39,2011-11-15 16:29:00,2011-11-15 16:30:00,192.2,0,0
17358,303,2,360.81,2010-12-19 14:16:00,2011-02-09 16:57:00,180.4,52,1
17359,11,1,127.86,2011-11-28 14:37:00,2011-11-28 14:37:00,127.86,0,0
17360,17,3,568.24,2011-06-08 17:09:00,2011-11-22 13:11:00,189.41,166,0
17361,49,3,488.2,2011-02-21 09:55:00,2011-10-21 15:43:00,162.73,242,0
